"","early_interval","interval.ma","occurrence_no","fad","lad","accepted_name","ex","phylum","class","family","paleolat","paleolng","collection_no","reference_no"
"2070","Induan",251.2,1168613,251.2,23.03,"Homomya",0,"Mollusca","Bivalvia","Pholadomyidae",13.02,110.7,150461,48136
"2071","Changhsingian",252.17,1001282,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-14.54,111.41,121730,33778
"2072","Changhsingian",252.17,876736,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.57,111.26,97260,27724
"2073","Changhsingian",252.17,994471,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.02,115.61,120150,32468
"2074","Changhsingian",252.17,955125,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.04,115.6,111730,33176
"2075","Changhsingian",252.17,810025,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-8.99,104.07,88713,29755
"2076","Changhsingian",252.17,954455,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-8.99,104.07,111611,36523
"2077","Changhsingian",252.17,859600,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.06,115.6,95502,11660
"2078","Changhsingian",252.17,859566,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.05,115.6,95498,11660
"2079","Changhsingian",252.17,859560,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.05,115.6,95489,11660
"2080","Changhsingian",252.17,1000108,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-8.76,104.33,121425,29755
"2081","Changhsingian",252.17,1160418,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",4.25,113.35,149198,36523
"2082","Changhsingian",252.17,1000107,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-18.52,107.65,121424,29755
"2083","Changhsingian",252.17,955162,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.04,115.6,111744,33176
"2084","Changhsingian",252.17,875874,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-18.62,107.65,95337,33140
"2085","Changhsingian",252.17,1160553,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-17.05,108.91,149214,36523
"2086","Changhsingian",252.17,861734,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.29,110.1,95750,27724
"2087","Changhsingian",252.17,859543,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.05,115.6,95484,11660
"2088","Changhsingian",252.17,859554,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.05,115.6,95488,11660
"2089","Changhsingian",252.17,876732,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.57,111.26,97259,27724
"2090","Changhsingian",252.17,955153,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.04,115.6,111739,33176
"2091","Changhsingian",252.17,994468,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.02,115.61,120149,32468
"2092","Changhsingian",252.17,1000115,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-8.68,114.08,121431,29755
"2093","Changhsingian",252.17,998546,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-16.04,105.72,121005,27812
"2094","Changhsingian",252.17,859599,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.06,115.6,95504,11660
"2095","Changhsingian",252.17,1011713,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-15.06,112.74,123606,35242
"2096","Changhsingian",252.17,955160,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.04,115.6,111743,33176
"2097","Changhsingian",252.17,955167,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",3.89,114.4,111748,33176
"2098","Changhsingian",252.17,935786,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-14.2,111.89,107822,27724
"2099","Changhsingian",252.17,859598,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.06,115.6,95507,11660
"2100","Changhsingian",252.17,1000109,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-8.76,104.33,121426,29755
"2101","Changhsingian",252.17,861557,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-9.53,112.71,95722,32517
"2102","Changhsingian",252.17,955148,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.04,115.6,111738,33176
"2103","Changhsingian",252.17,1000093,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-8.64,104.36,121416,29755
"2104","Changhsingian",252.17,1000084,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-8.02,106.03,121410,29755
"2105","Changhsingian",252.17,955138,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.04,115.6,111731,33176
"2106","Changhsingian",252.17,859536,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.05,115.6,95482,11660
"2107","Changhsingian",252.17,955141,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.04,115.6,111732,33176
"2108","Changhsingian",252.17,1000113,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-8.68,114.08,121430,29755
"2109","Changhsingian",252.17,1000089,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",4.25,113.35,121413,29755
"2110","Changhsingian",252.17,875869,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-18.62,107.65,95334,33140
"2111","Changhsingian",252.17,859601,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.06,115.6,95500,11660
"2112","Changhsingian",252.17,859603,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.06,115.6,95495,11660
"2113","Changhsingian",252.17,954411,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-8.99,104.07,111603,36523
"2114","Changhsingian",252.17,1011780,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-11.07,107.66,123643,35242
"2115","Changhsingian",252.17,1011777,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.03,110.43,123640,35242
"2116","Changhsingian",252.17,859532,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.05,115.6,95481,11660
"2117","Changhsingian",252.17,1011724,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-16.91,108.84,123612,35242
"2118","Changhsingian",252.17,954414,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-8.99,104.07,111604,36523
"2119","Changhsingian",252.17,1160453,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",4.25,113.35,149200,36523
"2120","Changhsingian",252.17,859548,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.05,115.6,95485,11660
"2121","Changhsingian",252.17,955156,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.04,115.6,111740,33176
"2122","Changhsingian",252.17,926224,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.01,110.43,105947,35242
"2123","Changhsingian",252.17,998589,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-15.54,105.64,121007,27812
"2124","Changhsingian",252.17,1011764,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-15.15,112.69,123628,35242
"2125","Changhsingian",252.17,956780,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-14.85,105.33,111987,33770
"2126","Changhsingian",252.17,771685,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-15.35,105.29,82631,27812
"2127","Changhsingian",252.17,935666,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-12.69,110.27,107810,27724
"2128","Changhsingian",252.17,859520,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.05,115.6,95479,11660
"2129","Changhsingian",252.17,859527,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-13.05,115.6,95480,11660
"2130","Changhsingian",252.17,875639,265.1,252.17,"Hunanopecten",1,"Mollusca","Bivalvia","Hunanopectinidae",-18.62,107.65,95336,33140
"2131","Changhsingian",252.17,544291,393.3,252.17,"Hyphantozyga",1,"Mollusca","Bivalvia","Pseudozygopleuridae",-16.95,108.49,56895,11689
"2132","Changhsingian",252.17,1036018,382.7,252.17,"Ianthinopsis",1,"Mollusca","Gastropoda","Soleniscidae",-35.32,52.06,126933,28589
"2133","Changhsingian",252.17,1566666,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",69.87,50.67,221267,77454
"2135","Changhsingian",252.17,1566669,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",69.84,50.65,221269,77454
"2136","Changhsingian",252.17,907613,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",85.96,95.15,102154,33440
"2137","Changhsingian",252.17,906396,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",75.81,77.63,101870,27344
"2138","Changhsingian",252.17,758517,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",74.81,66.01,81153,27341
"2139","Changhsingian",252.17,1566670,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",69.84,50.66,221268,77454
"2140","Changhsingian",252.17,907917,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",83.32,103.36,102208,27703
"2141","Changhsingian",252.17,590952,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",-46.47,52.7,62448,18038
"2142","Changhsingian",252.17,877174,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",79.66,90.42,97377,27341
"2143","Changhsingian",252.17,1486063,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",79.81,86.82,206754,71081
"2144","Changhsingian",252.17,907948,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",83.99,101.4,102221,27703
"2145","Changhsingian",252.17,966748,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",75.95,80.53,114123,27341
"2146","Changhsingian",252.17,966214,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",74.46,60.5,114005,27341
"2147","Changhsingian",252.17,1571298,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",80.57,85.31,221956,77914
"2148","Changhsingian",252.17,907926,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",83.32,103.33,102211,27703
"2149","Changhsingian",252.17,907921,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",83.32,103.34,102210,27703
"2150","Changhsingian",252.17,907919,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",83.32,103.36,102209,27703
"2151","Changhsingian",252.17,946050,290.1,252.17,"Intomodesma",1,"Mollusca","Bivalvia","Atomodesmatidae",53.25,42.15,109934,27332
"2152","Changhsingian",252.17,938925,252.17,0.0117,"Isognomon",0,"Mollusca","Bivalvia","Malleidae",-15.13,104.76,108548,33502
"2153","Changhsingian",252.17,938938,252.17,0.0117,"Isognomon",0,"Mollusca","Bivalvia","Malleidae",-15.13,104.76,108551,33502
"2154","Changhsingian",252.17,938919,252.17,0.0117,"Isognomon",0,"Mollusca","Bivalvia","Malleidae",-15.13,104.76,108547,33502
"2155","Changhsingian",252.17,974832,387.7,228,"Jedria",0,"Mollusca","Bivalvia","Naticopsidae",-18.47,107.63,116128,11689
"2156","Changhsingian",252.17,974820,387.7,228,"Jedria",0,"Mollusca","Bivalvia","Naticopsidae",-16.95,108.49,116125,11689
"2157","Changhsingian",252.17,544267,387.7,228,"Jedria",0,"Mollusca","Bivalvia","Naticopsidae",-16.95,108.49,56892,11689
"2158","Changhsingian",252.17,884518,458.4,252.17,"Kokenospira",1,"Mollusca","Gastropoda","Bucaniidae",-15.26,104.61,98072,33906
"2159","Induan",251.2,966774,272.3,145,"Kolymia",0,"Mollusca","Bivalvia","Kolymiidae",79.31,86.72,114138,27341
"2160","Changhsingian",252.17,1625614,252.17,252.17,"Ladinomya",1,"Mollusca","Bivalvia","Ladinomyidae",12.05,36.31,230048,84610
"2161","Changhsingian",252.17,1625625,252.17,252.17,"Ladinomya",1,"Mollusca","Bivalvia","Ladinomyidae",12.05,36.31,230051,84610
"2162","Changhsingian",252.17,1625620,252.17,252.17,"Ladinomya",1,"Mollusca","Bivalvia","Ladinomyidae",12.05,36.31,230050,84610
"2163","Changhsingian",252.17,1625548,252.17,252.17,"Ladinomya",1,"Mollusca","Bivalvia","Ladinomyidae",12.14,36.16,230032,84610
"2164","Changhsingian",252.17,1625629,252.17,252.17,"Ladinomya",1,"Mollusca","Bivalvia","Ladinomyidae",12.05,36.31,230052,84610
"2165","Changhsingian",252.17,1625537,252.17,252.17,"Ladinomya",1,"Mollusca","Bivalvia","Ladinomyidae",12.14,36.16,230030,84610
"2166","Changhsingian",252.17,1625529,252.17,252.17,"Ladinomya",1,"Mollusca","Bivalvia","Ladinomyidae",12.14,36.16,230028,84610
"2167","Changhsingian",252.17,1625544,252.17,252.17,"Ladinomya",1,"Mollusca","Bivalvia","Ladinomyidae",12.14,36.16,230031,84610
"2168","Changhsingian",252.17,575557,303.7,251.2,"Laxella",0,"Mollusca","Gastropoda","Streptacididae",-9.98,114.85,60524,17398
"2169","Induan",251.2,575562,303.7,251.2,"Laxella",1,"Mollusca","Gastropoda","Streptacididae",-9.37,115.53,60525,17398
"2170","Changhsingian",252.17,544300,303.7,251.2,"Laxella",0,"Mollusca","Gastropoda","Streptacididae",-16.95,108.49,56895,11689
"2171","Induan",251.2,1440022,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.79,106.75,201005,67174
"2172","Induan",251.2,820419,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",21.01,142.39,90207,30271
"2173","Induan",251.2,1440026,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.79,106.75,201006,67174
"2174","Induan",251.2,1371657,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-15.37,106.82,187282,62810
"2175","Induan",251.2,1168610,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",13.02,110.7,150461,48136
"2176","Induan",251.2,1170040,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",28.4,-30.94,150701,48180
"2177","Induan",251.2,921414,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",25.45,-31.24,105402,27437
"2178","Changhsingian",252.17,860268,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-11.24,105.33,95604,29971
"2179","Induan",251.2,1160628,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-9.54,112.47,149219,36523
"2180","Changhsingian",252.17,860281,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-11.24,105.33,95605,29971
"2181","Induan",251.2,1440064,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.79,106.75,201012,67174
"2182","Induan",251.2,1440058,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.79,106.75,201011,67174
"2183","Induan",251.2,1170086,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",29.44,-34.72,150715,48180
"2184","Induan",251.2,1439916,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.78,106.84,200997,67174
"2185","Induan",251.2,1439776,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.74,106.83,200985,67174
"2186","Changhsingian",252.17,875880,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-18.62,107.65,52902,33140
"2187","Induan",251.2,919838,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",12.83,36.42,104955,29741
"2188","Changhsingian",252.17,955119,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-13.04,115.6,111730,33176
"2189","Induan",251.2,890792,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-8.48,104.5,98558,34006
"2190","Induan",251.2,349483,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",25.24,-30.94,33253,8833
"2191","Induan",251.2,1160652,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-9.54,112.47,149222,36523
"2192","Induan",251.2,1521569,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",8.87,35.58,212721,73456
"2193","Induan",251.2,1159642,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-9.85,106.35,149111,36523
"2194","Induan",251.2,1439909,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.75,106.83,200996,67174
"2195","Induan",251.2,1439881,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.75,106.83,200993,67174
"2196","Induan",251.2,1159800,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-10.27,105.92,149131,36523
"2197","Induan",251.2,1439933,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.74,106.83,200999,67174
"2198","Induan",251.2,1159618,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-9.85,106.35,149106,36523
"2199","Induan",251.2,1159891,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-10.91,105.97,149151,36523
"2200","Induan",251.2,957900,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.64,104.7,112112,33770
"2201","Induan",251.2,1157433,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-10.05,106.24,148537,36523
"2202","Induan",251.2,1211851,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-15.61,104.98,157352,51768
"2203","Changhsingian",252.17,967946,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",2.18,129.88,114491,27485
"2204","Induan",251.2,1160645,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-9.54,112.47,149221,36523
"2205","Induan",251.2,1476384,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.54,104.84,205994,70657
"2206","Induan",251.2,1440077,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.75,106.83,201013,67174
"2207","Changhsingian",252.17,575598,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-7.66,116.57,60533,17401
"2208","Induan",251.2,1170076,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",26.62,-29.89,150713,48180
"2209","Induan",251.2,920779,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-7.08,117.29,105220,31712
"2210","Induan",251.2,972131,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-36.47,55.12,115377,27795
"2211","Induan",251.2,1440037,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.75,106.83,201007,67174
"2212","Induan",251.2,1399201,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-34.49,52.32,192907,65498
"2213","Induan",251.2,1159808,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-10.27,105.92,149133,36523
"2214","Induan",251.2,1371675,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-15.52,106.74,187283,62810
"2215","Induan",251.2,1439794,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.77,106.74,200986,67174
"2216","Induan",251.2,999669,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-13.21,105.22,121325,26661
"2217","Induan",251.2,1277356,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",12.74,36.14,169492,54290
"2218","Changhsingian",252.17,955147,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-13.04,115.6,111738,33176
"2219","Induan",251.2,920818,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-7.08,117.29,105221,31712
"2220","Induan",251.2,1439864,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.74,106.83,200991,67174
"2221","Induan",251.2,1439887,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-14.74,106.83,200994,67174
"2222","Induan",251.2,1159881,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-10.91,105.97,149148,36523
"2223","Induan",251.2,1159656,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-9.85,106.35,149117,36523
"2224","Induan",251.2,962251,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",20.12,108.9,112820,36705
"2225","Induan",251.2,1159661,254.17,168.3,"Leptochondria",0,"Mollusca","Bivalvia","Hunanopectinidae",-9.85,106.35,149119,36523
